"sample_id","feature","bina","cancer_type"
"1240170","loss:cnaGBM95",0,"GBM"
"949094","loss:cnaGBM95",0,"GBM"
"909712","loss:cnaGBM95",1,"GBM"
"905986","loss:cnaGBM95",0,"GBM"
"905985","loss:cnaGBM95",0,"GBM"
"909729","loss:cnaGBM95",0,"GBM"
"905982","loss:cnaGBM95",0,"GBM"
"909745","loss:cnaGBM95",0,"GBM"
"687586","loss:cnaGBM95",0,"GBM"
"687588","loss:cnaGBM95",1,"GBM"
"687590","loss:cnaGBM95",0,"GBM"
"905983","loss:cnaGBM95",1,"GBM"
"909905","loss:cnaGBM95",1,"GBM"
"687592","loss:cnaGBM95",0,"GBM"
"687563","loss:cnaGBM95",0,"GBM"
"946366","loss:cnaGBM95",0,"GBM"
"687561","loss:cnaGBM96 (RET)",0,"GBM"
"687562","loss:cnaGBM96 (RET)",0,"GBM"
"910933","loss:cnaGBM96 (RET)",0,"GBM"
"906746","loss:cnaGBM96 (RET)",0,"GBM"
"910943","loss:cnaGBM96 (RET)",0,"GBM"
"906823","loss:cnaGBM96 (RET)",0,"GBM"
"946367","loss:cnaGBM96 (RET)",0,"GBM"
"946368","loss:cnaGBM96 (RET)",0,"GBM"
"946370","loss:cnaGBM96 (RET)",0,"GBM"
"946372","loss:cnaGBM96 (RET)",0,"GBM"
"753549","loss:cnaGBM96 (RET)",0,"GBM"
"946377","loss:cnaGBM96 (RET)",0,"GBM"
"906835","loss:cnaGBM96 (RET)",0,"GBM"
"906839","loss:cnaGBM96 (RET)",0,"GBM"
"687568","loss:cnaGBM96 (RET)",0,"GBM"
"906873","loss:cnaGBM96 (RET)",0,"GBM"
"907313","loss:cnaGBM96 (RET)",0,"GBM"
"1240168","loss:cnaGBM96 (RET)",0,"GBM"
"1240169","loss:cnaGBM96 (RET)",0,"GBM"
"910694","loss:cnaGBM96 (RET)",0,"GBM"
"1240170","loss:cnaGBM96 (RET)",0,"GBM"
"949094","loss:cnaGBM96 (RET)",0,"GBM"
"909712","loss:cnaGBM96 (RET)",0,"GBM"
"905986","loss:cnaGBM96 (RET)",0,"GBM"
"905985","loss:cnaGBM96 (RET)",0,"GBM"
"909729","loss:cnaGBM96 (RET)",0,"GBM"
"905982","loss:cnaGBM96 (RET)",0,"GBM"
"909745","loss:cnaGBM96 (RET)",0,"GBM"
"687586","loss:cnaGBM96 (RET)",0,"GBM"
"687588","loss:cnaGBM96 (RET)",0,"GBM"
"687590","loss:cnaGBM96 (RET)",0,"GBM"
"905983","loss:cnaGBM96 (RET)",0,"GBM"
"909905","loss:cnaGBM96 (RET)",1,"GBM"
"687592","loss:cnaGBM96 (RET)",0,"GBM"
"687563","loss:cnaGBM96 (RET)",0,"GBM"
"946366","loss:cnaGBM96 (RET)",0,"GBM"
"687561","loss:cnaGBM97",0,"GBM"
"687562","loss:cnaGBM97",0,"GBM"
"910933","loss:cnaGBM97",0,"GBM"
"906746","loss:cnaGBM97",0,"GBM"
"910943","loss:cnaGBM97",0,"GBM"
"906823","loss:cnaGBM97",0,"GBM"
"946367","loss:cnaGBM97",0,"GBM"
"946368","loss:cnaGBM97",0,"GBM"
"946370","loss:cnaGBM97",1,"GBM"
"946372","loss:cnaGBM97",0,"GBM"
"753549","loss:cnaGBM97",0,"GBM"
"946377","loss:cnaGBM97",0,"GBM"
"906835","loss:cnaGBM97",0,"GBM"
"906839","loss:cnaGBM97",1,"GBM"
"687568","loss:cnaGBM97",0,"GBM"
"906873","loss:cnaGBM97",0,"GBM"
"907313","loss:cnaGBM97",0,"GBM"
"1240168","loss:cnaGBM97",0,"GBM"
"1240169","loss:cnaGBM97",0,"GBM"
"910694","loss:cnaGBM97",0,"GBM"
"1240170","loss:cnaGBM97",0,"GBM"
"949094","loss:cnaGBM97",0,"GBM"
"909712","loss:cnaGBM97",0,"GBM"
"905986","loss:cnaGBM97",0,"GBM"
"905985","loss:cnaGBM97",0,"GBM"
"909729","loss:cnaGBM97",0,"GBM"
"905982","loss:cnaGBM97",0,"GBM"
"909745","loss:cnaGBM97",0,"GBM"
"687586","loss:cnaGBM97",0,"GBM"
"687588","loss:cnaGBM97",0,"GBM"
"687590","loss:cnaGBM97",0,"GBM"
"905983","loss:cnaGBM97",0,"GBM"
"909905","loss:cnaGBM97",1,"GBM"
"687592","loss:cnaGBM97",0,"GBM"
"687563","loss:cnaGBM97",0,"GBM"
"946366","loss:cnaGBM97",0,"GBM"
"687561","loss:cnaGBM98",0,"GBM"
"687562","loss:cnaGBM98",0,"GBM"
"910933","loss:cnaGBM98",0,"GBM"
"906746","loss:cnaGBM98",0,"GBM"
"910943","loss:cnaGBM98",0,"GBM"
"906823","loss:cnaGBM98",0,"GBM"
"946367","loss:cnaGBM98",0,"GBM"
"946368","loss:cnaGBM98",0,"GBM"
"946370","loss:cnaGBM98",1,"GBM"
"946372","loss:cnaGBM98",0,"GBM"
"753549","loss:cnaGBM98",0,"GBM"
"946377","loss:cnaGBM98",0,"GBM"
"906835","loss:cnaGBM98",0,"GBM"
"906839","loss:cnaGBM98",1,"GBM"
"687568","loss:cnaGBM98",0,"GBM"
"906873","loss:cnaGBM98",0,"GBM"
"907313","loss:cnaGBM98",0,"GBM"
"1240168","loss:cnaGBM98",0,"GBM"
"1240169","loss:cnaGBM98",0,"GBM"
"910694","loss:cnaGBM98",0,"GBM"
"1240170","loss:cnaGBM98",0,"GBM"
"949094","loss:cnaGBM98",0,"GBM"
"909712","loss:cnaGBM98",0,"GBM"
"905986","loss:cnaGBM98",0,"GBM"
"905985","loss:cnaGBM98",0,"GBM"
"909729","loss:cnaGBM98",0,"GBM"
"905982","loss:cnaGBM98",0,"GBM"
"909745","loss:cnaGBM98",0,"GBM"
"687586","loss:cnaGBM98",0,"GBM"
"687588","loss:cnaGBM98",0,"GBM"
"687590","loss:cnaGBM98",0,"GBM"
"905983","loss:cnaGBM98",0,"GBM"
"909905","loss:cnaGBM98",1,"GBM"
"687592","loss:cnaGBM98",0,"GBM"
"687563","loss:cnaGBM98",0,"GBM"
"946366","loss:cnaGBM98",0,"GBM"
"687561","loss:cnaGBM99 (ANK3)",0,"GBM"
"687562","loss:cnaGBM99 (ANK3)",0,"GBM"
"910933","loss:cnaGBM99 (ANK3)",0,"GBM"
"906746","loss:cnaGBM99 (ANK3)",0,"GBM"
"910943","loss:cnaGBM99 (ANK3)",0,"GBM"
"906823","loss:cnaGBM99 (ANK3)",0,"GBM"
"946367","loss:cnaGBM99 (ANK3)",0,"GBM"
"946368","loss:cnaGBM99 (ANK3)",0,"GBM"
"946370","loss:cnaGBM99 (ANK3)",1,"GBM"
"946372","loss:cnaGBM99 (ANK3)",0,"GBM"
"753549","loss:cnaGBM99 (ANK3)",0,"GBM"
"946377","loss:cnaGBM99 (ANK3)",0,"GBM"
"906835","loss:cnaGBM99 (ANK3)",0,"GBM"
"906839","loss:cnaGBM99 (ANK3)",1,"GBM"
"687568","loss:cnaGBM99 (ANK3)",0,"GBM"
"906873","loss:cnaGBM99 (ANK3)",0,"GBM"
"907313","loss:cnaGBM99 (ANK3)",0,"GBM"
"1240168","loss:cnaGBM99 (ANK3)",0,"GBM"
"1240169","loss:cnaGBM99 (ANK3)",0,"GBM"
"910694","loss:cnaGBM99 (ANK3)",0,"GBM"
"1240170","loss:cnaGBM99 (ANK3)",0,"GBM"
"949094","loss:cnaGBM99 (ANK3)",0,"GBM"
"909712","loss:cnaGBM99 (ANK3)",0,"GBM"
"905986","loss:cnaGBM99 (ANK3)",0,"GBM"
"905985","loss:cnaGBM99 (ANK3)",0,"GBM"
"909729","loss:cnaGBM99 (ANK3)",0,"GBM"
"905982","loss:cnaGBM99 (ANK3)",0,"GBM"
"909745","loss:cnaGBM99 (ANK3)",0,"GBM"
"687586","loss:cnaGBM99 (ANK3)",0,"GBM"
"687588","loss:cnaGBM99 (ANK3)",0,"GBM"
"687590","loss:cnaGBM99 (ANK3)",0,"GBM"
"905983","loss:cnaGBM99 (ANK3)",0,"GBM"
"909905","loss:cnaGBM99 (ANK3)",1,"GBM"
"687592","loss:cnaGBM99 (ANK3)",0,"GBM"
"687563","loss:cnaGBM99 (ANK3)",0,"GBM"
"946366","loss:cnaGBM99 (ANK3)",0,"GBM"
"687561","loss:cnaGBM100",0,"GBM"
"687562","loss:cnaGBM100",0,"GBM"
"910933","loss:cnaGBM100",0,"GBM"
"906746","loss:cnaGBM100",0,"GBM"
"910943","loss:cnaGBM100",0,"GBM"
"906823","loss:cnaGBM100",0,"GBM"
"946367","loss:cnaGBM100",0,"GBM"
"946368","loss:cnaGBM100",0,"GBM"
"946370","loss:cnaGBM100",1,"GBM"
"946372","loss:cnaGBM100",0,"GBM"
"753549","loss:cnaGBM100",0,"GBM"
"946377","loss:cnaGBM100",0,"GBM"
"906835","loss:cnaGBM100",0,"GBM"
"906839","loss:cnaGBM100",1,"GBM"
"687568","loss:cnaGBM100",0,"GBM"
"906873","loss:cnaGBM100",0,"GBM"
"907313","loss:cnaGBM100",0,"GBM"
"1240168","loss:cnaGBM100",0,"GBM"
"1240169","loss:cnaGBM100",0,"GBM"
"910694","loss:cnaGBM100",0,"GBM"
"1240170","loss:cnaGBM100",0,"GBM"
"949094","loss:cnaGBM100",0,"GBM"
"909712","loss:cnaGBM100",0,"GBM"
"905986","loss:cnaGBM100",0,"GBM"
"905985","loss:cnaGBM100",0,"GBM"
"909729","loss:cnaGBM100",0,"GBM"
"905982","loss:cnaGBM100",0,"GBM"
"909745","loss:cnaGBM100",0,"GBM"
"687586","loss:cnaGBM100",0,"GBM"
"687588","loss:cnaGBM100",0,"GBM"
"687590","loss:cnaGBM100",0,"GBM"
"905983","loss:cnaGBM100",0,"GBM"
"909905","loss:cnaGBM100",1,"GBM"
"687592","loss:cnaGBM100",0,"GBM"
"687563","loss:cnaGBM100",0,"GBM"
"946366","loss:cnaGBM100",0,"GBM"
"687561","loss:cnaGBM101",0,"GBM"
"687562","loss:cnaGBM101",0,"GBM"
"910933","loss:cnaGBM101",0,"GBM"
"906746","loss:cnaGBM101",0,"GBM"
"910943","loss:cnaGBM101",0,"GBM"
"906823","loss:cnaGBM101",0,"GBM"
"946367","loss:cnaGBM101",0,"GBM"
"946368","loss:cnaGBM101",0,"GBM"
"946370","loss:cnaGBM101",1,"GBM"
"946372","loss:cnaGBM101",0,"GBM"
"753549","loss:cnaGBM101",0,"GBM"
"946377","loss:cnaGBM101",0,"GBM"
"906835","loss:cnaGBM101",0,"GBM"
"906839","loss:cnaGBM101",1,"GBM"
"687568","loss:cnaGBM101",0,"GBM"
"906873","loss:cnaGBM101",1,"GBM"
"907313","loss:cnaGBM101",0,"GBM"
"1240168","loss:cnaGBM101",0,"GBM"
"1240169","loss:cnaGBM101",0,"GBM"
"910694","loss:cnaGBM101",0,"GBM"
"1240170","loss:cnaGBM101",0,"GBM"
"949094","loss:cnaGBM101",0,"GBM"
"909712","loss:cnaGBM101",0,"GBM"
"905986","loss:cnaGBM101",0,"GBM"
"905985","loss:cnaGBM101",0,"GBM"
"909729","loss:cnaGBM101",0,"GBM"
"905982","loss:cnaGBM101",0,"GBM"
"909745","loss:cnaGBM101",1,"GBM"
"687586","loss:cnaGBM101",0,"GBM"
"687588","loss:cnaGBM101",0,"GBM"
"687590","loss:cnaGBM101",0,"GBM"
"905983","loss:cnaGBM101",0,"GBM"
"909905","loss:cnaGBM101",1,"GBM"
"687592","loss:cnaGBM101",0,"GBM"
"687563","loss:cnaGBM101",0,"GBM"
"946366","loss:cnaGBM101",1,"GBM"
"687561","loss:cnaGBM102",0,"GBM"
"687562","loss:cnaGBM102",0,"GBM"
"910933","loss:cnaGBM102",0,"GBM"
"906746","loss:cnaGBM102",0,"GBM"
"910943","loss:cnaGBM102",0,"GBM"
"906823","loss:cnaGBM102",0,"GBM"
"946367","loss:cnaGBM102",0,"GBM"
"946368","loss:cnaGBM102",0,"GBM"
"946370","loss:cnaGBM102",1,"GBM"
"946372","loss:cnaGBM102",0,"GBM"
"753549","loss:cnaGBM102",0,"GBM"
"946377","loss:cnaGBM102",0,"GBM"
"906835","loss:cnaGBM102",0,"GBM"
"906839","loss:cnaGBM102",1,"GBM"
"687568","loss:cnaGBM102",0,"GBM"
"906873","loss:cnaGBM102",0,"GBM"
"907313","loss:cnaGBM102",0,"GBM"
"1240168","loss:cnaGBM102",0,"GBM"
"1240169","loss:cnaGBM102",0,"GBM"
"910694","loss:cnaGBM102",0,"GBM"
"1240170","loss:cnaGBM102",0,"GBM"
"949094","loss:cnaGBM102",0,"GBM"
"909712","loss:cnaGBM102",0,"GBM"
"905986","loss:cnaGBM102",0,"GBM"
"905985","loss:cnaGBM102",0,"GBM"
"909729","loss:cnaGBM102",0,"GBM"
"905982","loss:cnaGBM102",0,"GBM"
"909745","loss:cnaGBM102",0,"GBM"
"687586","loss:cnaGBM102",0,"GBM"
"687588","loss:cnaGBM102",0,"GBM"
"687590","loss:cnaGBM102",0,"GBM"
"905983","loss:cnaGBM102",0,"GBM"
"909905","loss:cnaGBM102",1,"GBM"
"687592","loss:cnaGBM102",0,"GBM"
"687563","loss:cnaGBM102",0,"GBM"
"946366","loss:cnaGBM102",0,"GBM"
"687561","loss:cnaGBM103",0,"GBM"
"687562","loss:cnaGBM103",0,"GBM"
"910933","loss:cnaGBM103",0,"GBM"
"906746","loss:cnaGBM103",0,"GBM"
"910943","loss:cnaGBM103",0,"GBM"
"906823","loss:cnaGBM103",0,"GBM"
"946367","loss:cnaGBM103",0,"GBM"
"946368","loss:cnaGBM103",0,"GBM"
"946370","loss:cnaGBM103",1,"GBM"
"946372","loss:cnaGBM103",0,"GBM"
"753549","loss:cnaGBM103",0,"GBM"
"946377","loss:cnaGBM103",0,"GBM"
"906835","loss:cnaGBM103",0,"GBM"
"906839","loss:cnaGBM103",1,"GBM"
"687568","loss:cnaGBM103",0,"GBM"
"906873","loss:cnaGBM103",0,"GBM"
"907313","loss:cnaGBM103",0,"GBM"
"1240168","loss:cnaGBM103",0,"GBM"
"1240169","loss:cnaGBM103",0,"GBM"
"910694","loss:cnaGBM103",0,"GBM"
"1240170","loss:cnaGBM103",0,"GBM"
"949094","loss:cnaGBM103",0,"GBM"
"909712","loss:cnaGBM103",0,"GBM"
"905986","loss:cnaGBM103",0,"GBM"
"905985","loss:cnaGBM103",0,"GBM"
"909729","loss:cnaGBM103",0,"GBM"
"905982","loss:cnaGBM103",0,"GBM"
"909745","loss:cnaGBM103",0,"GBM"
"687586","loss:cnaGBM103",0,"GBM"
"687588","loss:cnaGBM103",0,"GBM"
"687590","loss:cnaGBM103",0,"GBM"
"905983","loss:cnaGBM103",0,"GBM"
"909905","loss:cnaGBM103",1,"GBM"
"687592","loss:cnaGBM103",0,"GBM"
"687563","loss:cnaGBM103",0,"GBM"
"946366","loss:cnaGBM103",0,"GBM"
"687561","loss:cnaGBM104",0,"GBM"
"687562","loss:cnaGBM104",0,"GBM"
"910933","loss:cnaGBM104",0,"GBM"
"906746","loss:cnaGBM104",0,"GBM"
"910943","loss:cnaGBM104",0,"GBM"
"906823","loss:cnaGBM104",0,"GBM"
"946367","loss:cnaGBM104",0,"GBM"
"946368","loss:cnaGBM104",0,"GBM"
"946370","loss:cnaGBM104",1,"GBM"
"946372","loss:cnaGBM104",0,"GBM"
"753549","loss:cnaGBM104",0,"GBM"
"946377","loss:cnaGBM104",0,"GBM"
"906835","loss:cnaGBM104",0,"GBM"
"906839","loss:cnaGBM104",1,"GBM"
"687568","loss:cnaGBM104",0,"GBM"
"906873","loss:cnaGBM104",0,"GBM"
"907313","loss:cnaGBM104",0,"GBM"
"1240168","loss:cnaGBM104",0,"GBM"
"1240169","loss:cnaGBM104",0,"GBM"
"910694","loss:cnaGBM104",0,"GBM"
"1240170","loss:cnaGBM104",0,"GBM"
"949094","loss:cnaGBM104",0,"GBM"
"909712","loss:cnaGBM104",0,"GBM"
"905986","loss:cnaGBM104",0,"GBM"
"905985","loss:cnaGBM104",0,"GBM"
"909729","loss:cnaGBM104",0,"GBM"
"905982","loss:cnaGBM104",0,"GBM"
"909745","loss:cnaGBM104",0,"GBM"
"687586","loss:cnaGBM104",0,"GBM"
"687588","loss:cnaGBM104",0,"GBM"
"687590","loss:cnaGBM104",0,"GBM"
"905983","loss:cnaGBM104",0,"GBM"
"909905","loss:cnaGBM104",1,"GBM"
"687592","loss:cnaGBM104",0,"GBM"
"687563","loss:cnaGBM104",0,"GBM"
"946366","loss:cnaGBM104",0,"GBM"
"687561","loss:cnaGBM105",0,"GBM"
"687562","loss:cnaGBM105",0,"GBM"
"910933","loss:cnaGBM105",0,"GBM"
"906746","loss:cnaGBM105",0,"GBM"
"910943","loss:cnaGBM105",0,"GBM"
"906823","loss:cnaGBM105",0,"GBM"
"946367","loss:cnaGBM105",0,"GBM"
"946368","loss:cnaGBM105",0,"GBM"
"946370","loss:cnaGBM105",1,"GBM"
"946372","loss:cnaGBM105",0,"GBM"
"753549","loss:cnaGBM105",0,"GBM"
"946377","loss:cnaGBM105",0,"GBM"
"906835","loss:cnaGBM105",0,"GBM"
"906839","loss:cnaGBM105",1,"GBM"
"687568","loss:cnaGBM105",0,"GBM"
"906873","loss:cnaGBM105",0,"GBM"
"907313","loss:cnaGBM105",0,"GBM"
"1240168","loss:cnaGBM105",0,"GBM"
"1240169","loss:cnaGBM105",0,"GBM"
"910694","loss:cnaGBM105",0,"GBM"
"1240170","loss:cnaGBM105",0,"GBM"
"949094","loss:cnaGBM105",0,"GBM"
"909712","loss:cnaGBM105",0,"GBM"
"905986","loss:cnaGBM105",0,"GBM"
"905985","loss:cnaGBM105",0,"GBM"
"909729","loss:cnaGBM105",0,"GBM"
"905982","loss:cnaGBM105",0,"GBM"
"909745","loss:cnaGBM105",0,"GBM"
"687586","loss:cnaGBM105",0,"GBM"
"687588","loss:cnaGBM105",0,"GBM"
"687590","loss:cnaGBM105",0,"GBM"
"905983","loss:cnaGBM105",0,"GBM"
"909905","loss:cnaGBM105",1,"GBM"
"687592","loss:cnaGBM105",0,"GBM"
"687563","loss:cnaGBM105",0,"GBM"
"946366","loss:cnaGBM105",0,"GBM"
"687561","loss:cnaGBM106",0,"GBM"
"687562","loss:cnaGBM106",0,"GBM"
"910933","loss:cnaGBM106",0,"GBM"
"906746","loss:cnaGBM106",0,"GBM"
"910943","loss:cnaGBM106",0,"GBM"
"906823","loss:cnaGBM106",0,"GBM"
"946367","loss:cnaGBM106",0,"GBM"
"946368","loss:cnaGBM106",0,"GBM"
"946370","loss:cnaGBM106",1,"GBM"
"946372","loss:cnaGBM106",0,"GBM"
"753549","loss:cnaGBM106",0,"GBM"
"946377","loss:cnaGBM106",0,"GBM"
"906835","loss:cnaGBM106",0,"GBM"
"906839","loss:cnaGBM106",1,"GBM"
"687568","loss:cnaGBM106",0,"GBM"
"906873","loss:cnaGBM106",0,"GBM"
"907313","loss:cnaGBM106",0,"GBM"
"1240168","loss:cnaGBM106",0,"GBM"
"1240169","loss:cnaGBM106",0,"GBM"
"910694","loss:cnaGBM106",0,"GBM"
"1240170","loss:cnaGBM106",0,"GBM"
"949094","loss:cnaGBM106",0,"GBM"
"909712","loss:cnaGBM106",0,"GBM"
"905986","loss:cnaGBM106",0,"GBM"
"905985","loss:cnaGBM106",0,"GBM"
"909729","loss:cnaGBM106",0,"GBM"
"905982","loss:cnaGBM106",0,"GBM"
"909745","loss:cnaGBM106",0,"GBM"
"687586","loss:cnaGBM106",0,"GBM"
"687588","loss:cnaGBM106",0,"GBM"
"687590","loss:cnaGBM106",0,"GBM"
"905983","loss:cnaGBM106",0,"GBM"
"909905","loss:cnaGBM106",1,"GBM"
"687592","loss:cnaGBM106",0,"GBM"
"687563","loss:cnaGBM106",0,"GBM"
"946366","loss:cnaGBM106",0,"GBM"
"687561","loss:cnaGBM110",0,"GBM"
"687562","loss:cnaGBM110",0,"GBM"
"910933","loss:cnaGBM110",0,"GBM"
"906746","loss:cnaGBM110",0,"GBM"
"910943","loss:cnaGBM110",0,"GBM"
"906823","loss:cnaGBM110",0,"GBM"
"946367","loss:cnaGBM110",0,"GBM"
"946368","loss:cnaGBM110",0,"GBM"
"946370","loss:cnaGBM110",0,"GBM"
"946372","loss:cnaGBM110",0,"GBM"
"753549","loss:cnaGBM110",0,"GBM"
"946377","loss:cnaGBM110",0,"GBM"
"906835","loss:cnaGBM110",0,"GBM"
"906839","loss:cnaGBM110",1,"GBM"
"687568","loss:cnaGBM110",0,"GBM"
"906873","loss:cnaGBM110",0,"GBM"
"907313","loss:cnaGBM110",0,"GBM"
"1240168","loss:cnaGBM110",0,"GBM"
"1240169","loss:cnaGBM110",0,"GBM"
"910694","loss:cnaGBM110",0,"GBM"
"1240170","loss:cnaGBM110",0,"GBM"
"949094","loss:cnaGBM110",0,"GBM"
"909712","loss:cnaGBM110",0,"GBM"
"905986","loss:cnaGBM110",0,"GBM"
"905985","loss:cnaGBM110",0,"GBM"
"909729","loss:cnaGBM110",0,"GBM"
"905982","loss:cnaGBM110",0,"GBM"
"909745","loss:cnaGBM110",0,"GBM"
"687586","loss:cnaGBM110",0,"GBM"
"687588","loss:cnaGBM110",0,"GBM"
"687590","loss:cnaGBM110",1,"GBM"
"905983","loss:cnaGBM110",0,"GBM"
"909905","loss:cnaGBM110",0,"GBM"
"687592","loss:cnaGBM110",0,"GBM"
"687563","loss:cnaGBM110",0,"GBM"
"946366","loss:cnaGBM110",0,"GBM"
"687561","loss:cnaGBM111",0,"GBM"
"687562","loss:cnaGBM111",0,"GBM"
"910933","loss:cnaGBM111",0,"GBM"
"906746","loss:cnaGBM111",0,"GBM"
"910943","loss:cnaGBM111",0,"GBM"
"906823","loss:cnaGBM111",0,"GBM"
"946367","loss:cnaGBM111",0,"GBM"
"946368","loss:cnaGBM111",0,"GBM"
"946370","loss:cnaGBM111",0,"GBM"
"946372","loss:cnaGBM111",0,"GBM"
"753549","loss:cnaGBM111",0,"GBM"
"946377","loss:cnaGBM111",0,"GBM"
"906835","loss:cnaGBM111",0,"GBM"
"906839","loss:cnaGBM111",1,"GBM"
"687568","loss:cnaGBM111",0,"GBM"
"906873","loss:cnaGBM111",0,"GBM"
"907313","loss:cnaGBM111",0,"GBM"
"1240168","loss:cnaGBM111",0,"GBM"
"1240169","loss:cnaGBM111",0,"GBM"
"910694","loss:cnaGBM111",0,"GBM"
"1240170","loss:cnaGBM111",0,"GBM"
"949094","loss:cnaGBM111",0,"GBM"
"909712","loss:cnaGBM111",0,"GBM"
"905986","loss:cnaGBM111",0,"GBM"
"905985","loss:cnaGBM111",0,"GBM"
"909729","loss:cnaGBM111",0,"GBM"
"905982","loss:cnaGBM111",0,"GBM"
"909745","loss:cnaGBM111",0,"GBM"
"687586","loss:cnaGBM111",0,"GBM"
"687588","loss:cnaGBM111",0,"GBM"
"687590","loss:cnaGBM111",1,"GBM"
"905983","loss:cnaGBM111",0,"GBM"
"909905","loss:cnaGBM111",0,"GBM"
"687592","loss:cnaGBM111",0,"GBM"
"687563","loss:cnaGBM111",0,"GBM"
"946366","loss:cnaGBM111",0,"GBM"
"687561","loss:cnaGBM112",0,"GBM"
"687562","loss:cnaGBM112",0,"GBM"
"910933","loss:cnaGBM112",0,"GBM"
"906746","loss:cnaGBM112",0,"GBM"
"910943","loss:cnaGBM112",0,"GBM"
"906823","loss:cnaGBM112",0,"GBM"
"946367","loss:cnaGBM112",0,"GBM"
"946368","loss:cnaGBM112",0,"GBM"
"946370","loss:cnaGBM112",0,"GBM"
"946372","loss:cnaGBM112",0,"GBM"
"753549","loss:cnaGBM112",0,"GBM"
"946377","loss:cnaGBM112",0,"GBM"
"906835","loss:cnaGBM112",0,"GBM"
"906839","loss:cnaGBM112",1,"GBM"
"687568","loss:cnaGBM112",0,"GBM"
"906873","loss:cnaGBM112",0,"GBM"
"907313","loss:cnaGBM112",0,"GBM"
"1240168","loss:cnaGBM112",0,"GBM"
"1240169","loss:cnaGBM112",0,"GBM"
"910694","loss:cnaGBM112",0,"GBM"
"1240170","loss:cnaGBM112",0,"GBM"
"949094","loss:cnaGBM112",0,"GBM"
"909712","loss:cnaGBM112",0,"GBM"
"905986","loss:cnaGBM112",0,"GBM"
"905985","loss:cnaGBM112",0,"GBM"
"909729","loss:cnaGBM112",0,"GBM"
"905982","loss:cnaGBM112",0,"GBM"
"909745","loss:cnaGBM112",0,"GBM"
"687586","loss:cnaGBM112",0,"GBM"
"687588","loss:cnaGBM112",0,"GBM"
"687590","loss:cnaGBM112",1,"GBM"
"905983","loss:cnaGBM112",0,"GBM"
"909905","loss:cnaGBM112",0,"GBM"
"687592","loss:cnaGBM112",0,"GBM"
"687563","loss:cnaGBM112",0,"GBM"
"946366","loss:cnaGBM112",0,"GBM"
"687561","gain:cnaGBM122",0,"GBM"
"687562","gain:cnaGBM122",0,"GBM"
"910933","gain:cnaGBM122",0,"GBM"
"906746","gain:cnaGBM122",0,"GBM"
"910943","gain:cnaGBM122",1,"GBM"
"906823","gain:cnaGBM122",1,"GBM"
"946367","gain:cnaGBM122",1,"GBM"
"946368","gain:cnaGBM122",0,"GBM"
"946370","gain:cnaGBM122",0,"GBM"
"946372","gain:cnaGBM122",0,"GBM"
"753549","gain:cnaGBM122",1,"GBM"
"946377","gain:cnaGBM122",1,"GBM"
"906835","gain:cnaGBM122",0,"GBM"
"906839","gain:cnaGBM122",0,"GBM"
"687568","gain:cnaGBM122",1,"GBM"
"906873","gain:cnaGBM122",0,"GBM"
"907313","gain:cnaGBM122",0,"GBM"
"1240168","gain:cnaGBM122",0,"GBM"
"1240169","gain:cnaGBM122",1,"GBM"
"910694","gain:cnaGBM122",1,"GBM"
"1240170","gain:cnaGBM122",0,"GBM"
"949094","gain:cnaGBM122",0,"GBM"
"909712","gain:cnaGBM122",0,"GBM"
"905986","gain:cnaGBM122",0,"GBM"
"905985","gain:cnaGBM122",0,"GBM"
"909729","gain:cnaGBM122",0,"GBM"
"905982","gain:cnaGBM122",0,"GBM"
"909745","gain:cnaGBM122",1,"GBM"
"687586","gain:cnaGBM122",0,"GBM"
"687588","gain:cnaGBM122",0,"GBM"
"687590","gain:cnaGBM122",0,"GBM"
"905983","gain:cnaGBM122",0,"GBM"
"909905","gain:cnaGBM122",0,"GBM"
"687592","gain:cnaGBM122",0,"GBM"
"687563","gain:cnaGBM122",0,"GBM"
"946366","gain:cnaGBM122",1,"GBM"
"687561","gain:cnaGBM123 (EGFR)",0,"GBM"
"687562","gain:cnaGBM123 (EGFR)",0,"GBM"
"910933","gain:cnaGBM123 (EGFR)",0,"GBM"
"906746","gain:cnaGBM123 (EGFR)",0,"GBM"
"910943","gain:cnaGBM123 (EGFR)",1,"GBM"
"906823","gain:cnaGBM123 (EGFR)",1,"GBM"
"946367","gain:cnaGBM123 (EGFR)",1,"GBM"
"946368","gain:cnaGBM123 (EGFR)",0,"GBM"
"946370","gain:cnaGBM123 (EGFR)",0,"GBM"
"946372","gain:cnaGBM123 (EGFR)",1,"GBM"
"753549","gain:cnaGBM123 (EGFR)",1,"GBM"
"946377","gain:cnaGBM123 (EGFR)",1,"GBM"
"906835","gain:cnaGBM123 (EGFR)",0,"GBM"
"906839","gain:cnaGBM123 (EGFR)",1,"GBM"
"687568","gain:cnaGBM123 (EGFR)",0,"GBM"
"906873","gain:cnaGBM123 (EGFR)",0,"GBM"
"907313","gain:cnaGBM123 (EGFR)",0,"GBM"
"1240168","gain:cnaGBM123 (EGFR)",0,"GBM"
"1240169","gain:cnaGBM123 (EGFR)",1,"GBM"
"910694","gain:cnaGBM123 (EGFR)",0,"GBM"
"1240170","gain:cnaGBM123 (EGFR)",0,"GBM"
"949094","gain:cnaGBM123 (EGFR)",0,"GBM"
"909712","gain:cnaGBM123 (EGFR)",0,"GBM"
